2.47, 26.796, 3.57056, -4.02629, -8.38596,
2.48, 27.0139, 3.64706, -3.99867, -8.36589,
2.49, 27.2326, 3.72411, -3.9709, -8.34579,
2.5, 27.4523, 3.80172, -3.94299, -8.32567,
2.51, 27.6728, 3.87988, -3.91493, -8.30553,
2.52, 27.8941, 3.9586, -3.88673, -8.28536,
2.53, 28.1164, 4.03789, -3.85837, -8.26516,
2.54, 28.3395, 4.11773, -3.82986, -8.24495,
2.55, 28.5636, 4.19814, -3.80121, -8.2247,
2.56, 28.7885, 4.27912, -3.77239, -8.20443,
2.57, 29.0143, 4.36067, -3.74343, -8.18414,
2.58, 29.2409, 4.44279, -3.7143, -8.16382,
2.59, 29.4685, 4.52549, -3.68502, -8.14347,
2.6, 29.6969, 4.60876, -3.65558, -8.1231,
2.61, 29.9263, 4.69261, -3.62598, -8.1027,
2.62, 30.1565, 4.77704, -3.59621, -8.08227,
2.63, 30.3875, 4.86205, -3.56628, -8.06182,
2.64, 30.6195, 4.94765, -3.53619, -8.04134,
2.65, 30.8524, 5.03383, -3.50593, -8.02083,
2.66, 31.0861, 5.1206, -3.4755, -8.00029,
2.67, 31.3207, 5.20796, -3.4449, -7.97973,
2.68, 31.5562, 5.29592, -3.41412, -7.95913,
2.69, 31.7926, 5.38447, -3.38318, -7.93851,
2.7, 32.0298, 5.47361, -3.35206, -7.91786,
2.71, 32.268, 5.56336, -3.32076, -7.89718,
2.72, 32.507, 5.6537, -3.28928, -7.87647,
2.73, 32.7469, 5.74465, -3.25763, -7.85573,
2.74, 32.9877, 5.8362, -3.22579, -7.83496,
2.75, 33.2294, 5.92835, -3.19377, -7.81415,
2.76, 33.4719, 6.02112, -3.16157, -7.79332,
2.77, 33.7153, 6.1145, -3.12918, -7.77246,
2.78, 33.9596, 6.20849, -3.0966, -7.75156,
2.79, 34.2048, 6.30309, -3.06384, -7.73063,
2.8, 34.4509, 6.39831, -3.03088, -7.70967,
2.81, 34.6979, 6.49415, -2.99773, -7.68868,
2.82, 34.9457, 6.5906, -2.96439, -7.66765,
2.83, 35.1944, 6.68768, -2.93085, -7.64659,
2.84, 35.4441, 6.78539, -2.89711, -7.6255,
2.85, 35.6945, 6.88372, -2.86317, -7.60437,
2.86, 35.9459, 6.98267, -2.82903, -7.58321,
2.87, 36.1982, 7.08226, -2.79469, -7.56201,
2.88, 36.4513, 7.18248, -2.76015, -7.54077,
2.89, 36.7053, 7.28333, -2.7254, -7.5195,
2.9, 36.9602, 7.38481, -2.69044, -7.4982,
2.91, 37.216, 7.48694, -2.65527, -7.47685,
